2020-12-30 16:19:34.958675	30	2
2020-12-30 16:19:39.973487	30	2
2020-12-30 16:19:44.988302	30	2
2020-12-30 16:19:50.003020	30	2
2020-12-30 16:19:55.018010	30	2
2020-12-30 16:20:00.032761	30	2
2020-12-30 16:20:05.047680	30	2
2020-12-30 16:20:10.062404	30	2
2020-12-30 16:20:15.077396	29	2
2020-12-30 16:20:20.091582	30	2
2020-12-30 16:20:25.106272	30	2
2020-12-30 16:20:30.120459	30	2
2020-12-30 16:20:35.134936	29	2
2020-12-30 16:20:40.150418	30	2
2020-12-30 16:20:45.164837	30	2
2020-12-30 16:20:50.175359	30	2
2020-12-30 16:20:55.190177	30	2
2020-12-30 16:21:00.204982	29	2
2020-12-30 16:21:05.219723	29	2
2020-12-30 16:21:10.236297	29	2
2020-12-30 16:21:15.250959	29	2
2020-12-30 16:21:20.260975	29	2
2020-12-30 16:21:25.270740	29	2
2020-12-30 16:21:30.280938	29	2
2020-12-30 16:21:35.296105	29	2
2020-12-30 16:21:40.310922	29	2
2020-12-30 16:21:45.320930	28	2
2020-12-30 16:21:50.330949	28	2
2020-12-30 16:21:55.346899	29	2
2020-12-30 16:22:00.360950	28	2
2020-12-30 16:22:05.373093	28	2
2020-12-30 16:22:10.387999	28	2
2020-12-30 16:22:15.402733	28	2
2020-12-30 16:22:20.417630	28	2
2020-12-30 16:22:25.432460	28	2
2020-12-30 16:22:30.447282	27	2
2020-12-30 16:22:35.461932	28	2
2020-12-30 16:22:40.476868	28	2
2020-12-30 16:22:45.491517	28	2
2020-12-30 16:22:50.506467	27	2
2020-12-30 16:22:55.520989	27	2
2020-12-30 16:23:00.530946	27	2
2020-12-30 16:23:05.540945	28	2
2020-12-30 16:23:10.555687	27	2
2020-12-30 16:23:15.570487	27	2
2020-12-30 16:23:20.586578	27	2
2020-12-30 16:23:25.600377	27	2
2020-12-30 16:23:30.610970	27	2
2020-12-30 16:23:35.620833	26	1
2020-12-30 16:23:40.630935	26	1
2020-12-30 16:23:45.640398	26	1
2020-12-30 16:23:50.650896	26	1
2020-12-30 16:23:55.661868	26	1
2020-12-30 16:24:00.676889	26	1
2020-12-30 16:24:05.690965	26	1
2020-12-30 16:24:10.700949	26	1
2020-12-30 16:24:15.715666	26	1
2020-12-30 16:24:20.730497	26	1
2020-12-30 16:24:25.740962	26	1
2020-12-30 16:24:30.750956	26	1
2020-12-30 16:24:35.761454	26	1
2020-12-30 16:24:40.776828	26	1
2020-12-30 16:24:45.791591	25	1
2020-12-30 16:24:50.806658	25	1
2020-12-30 16:24:55.831868	26	1
2020-12-30 16:25:00.850961	25	1
2020-12-30 16:25:05.865776	25	1
2020-12-30 16:25:10.884945	25	1
2020-12-30 16:25:15.905761	25	1
2020-12-30 16:25:20.920645	25	1
2020-12-30 16:25:25.944226	25	1
2020-12-30 16:25:30.963529	25	1
2020-12-30 16:25:35.978298	25	1
2020-12-30 16:25:41.013420	25	1
2020-12-30 16:25:46.052918	25	1
2020-12-30 16:25:51.067739	25	1
2020-12-30 16:25:56.119882	25	1
2020-12-30 16:26:01.160601	25	1
2020-12-30 16:26:06.175090	25	1
2020-12-30 16:26:11.204745	25	1
2020-12-30 16:26:16.224211	25	1
2020-12-30 16:26:21.239060	25	1
2020-12-30 16:26:26.253812	25	1
2020-12-30 16:26:31.274165	25	1
2020-12-30 16:26:36.289006	25	1
2020-12-30 16:26:41.308513	25	1
2020-12-30 16:26:46.328184	25	1
2020-12-30 16:26:51.342341	25	1
2020-12-30 16:26:56.357017	25	1
2020-12-30 16:27:01.371117	25	1
2020-12-30 16:27:06.385499	25	1
2020-12-30 16:27:11.400296	25	1
2020-12-30 16:27:16.415061	25	1
2020-12-30 16:27:21.427204	25	1
2020-12-30 16:27:26.441489	25	1
2020-12-30 16:27:31.455444	25	1
2020-12-30 16:27:36.469566	25	1
2020-12-30 16:27:41.484550	25	1
2020-12-30 16:27:46.499378	25	1
2020-12-30 16:27:51.513474	25	1
2020-12-30 16:27:56.528419	25	1
2020-12-30 16:28:01.543115	25	1
2020-12-30 16:28:06.553068	25	1
2020-12-30 16:28:11.568014	25	1
2020-12-30 16:28:16.582718	25	1
2020-12-30 16:28:21.597628	25	1
2020-12-30 16:28:26.612250	25	1
2020-12-30 16:28:31.627189	25	1
2020-12-30 16:28:36.643186	25	1
2020-12-30 16:28:41.657977	25	1
2020-12-30 16:28:46.677707	25	1
2020-12-30 16:28:51.691319	25	1
2020-12-30 16:28:56.705506	25	1
2020-12-30 16:29:01.727190	25	1
2020-12-30 16:29:06.741865	25	1
2020-12-30 16:29:11.757193	24	1
2020-12-30 16:29:16.779397	24	1
2020-12-30 16:29:21.794080	25	1
2020-12-30 16:29:26.808738	25	1
2020-12-30 16:29:31.820902	24	1
2020-12-30 16:29:36.830474	25	1
2020-12-30 16:29:41.845734	25	1
2020-12-30 16:29:46.860680	25	1
2020-12-30 16:29:51.875416	24	1
2020-12-30 16:29:56.902170	24	1
2020-12-30 16:30:01.921625	24	1
2020-12-30 16:30:06.936617	25	1
2020-12-30 16:30:11.950336	25	1
2020-12-30 16:30:16.960968	24	1
2020-12-30 16:30:21.975643	24	1
2020-12-30 16:30:26.990228	25	1
2020-12-30 16:30:32.005004	24	1
2020-12-30 16:30:37.019774	24	1
2020-12-30 16:30:42.034615	24	1
2020-12-30 16:30:47.049506	24	1
2020-12-30 16:30:52.064324	24	1
2020-12-30 16:30:57.078755	24	1
2020-12-30 16:31:02.093397	24	1
2020-12-30 16:31:07.107590	24	1
2020-12-30 16:31:12.121896	24	1
2020-12-30 16:31:17.138168	24	1
2020-12-30 16:31:22.152938	24	1
2020-12-30 16:31:27.167862	24	1
2020-12-30 16:31:32.182623	24	1
2020-12-30 16:31:37.197489	24	1
2020-12-30 16:31:42.293590	24	1
2020-12-30 16:31:47.307853	24	1
2020-12-30 16:31:52.322231	24	1
2020-12-30 16:31:57.337378	24	1
2020-12-30 16:32:02.352064	24	1
2020-12-30 16:32:07.366913	24	1
2020-12-30 16:32:12.381721	23	1
2020-12-30 16:32:17.396572	23	1
2020-12-30 16:32:22.409962	23	1
2020-12-30 16:32:27.423987	24	1
2020-12-30 16:32:32.438864	24	1
2020-12-30 16:32:37.453492	24	1
2020-12-30 16:32:42.468258	24	1
2020-12-30 16:32:47.482985	24	1
2020-12-30 16:32:52.495144	24	1
2020-12-30 16:32:57.508659	23	1
2020-12-30 16:33:02.523368	24	1
2020-12-30 16:33:07.538402	23	1
2020-12-30 16:33:12.553151	24	1
2020-12-30 16:33:17.567917	23	1
2020-12-30 16:33:22.579957	24	1
2020-12-30 16:33:27.593399	24	1
2020-12-30 16:33:32.608188	23	1
2020-12-30 16:33:37.622902	23	1
2020-12-30 16:33:42.643069	23	1
2020-12-30 16:33:47.658092	23	1
2020-12-30 16:33:52.668300	23	1
2020-12-30 16:33:57.680715	23	1
2020-12-30 16:34:02.695074	23	1
2020-12-30 16:34:07.708692	23	1
2020-12-30 16:34:12.722143	23	1
2020-12-30 16:34:17.735969	23	1
2020-12-30 16:34:22.748326	23	1
2020-12-30 16:34:27.761856	23	1
2020-12-30 16:34:32.776823	23	1
2020-12-30 16:34:37.791595	23	1
2020-12-30 16:34:42.805686	23	1
2020-12-30 16:34:47.822087	23	1
2020-12-30 16:35:02.869943	23	1
2020-12-30 16:35:07.884908	23	1
2020-12-30 16:35:12.899720	23	1
2020-12-30 16:35:17.910989	23	1
2020-12-30 16:35:22.925765	23	1
2020-12-30 16:35:27.940625	23	1
2020-12-30 16:35:32.955517	23	1
2020-12-30 16:35:37.970311	23	1
2020-12-30 16:35:42.985118	23	1
2020-12-30 16:35:48.000023	23	1
2020-12-30 16:35:53.014859	22	1
2020-12-30 16:35:58.029692	22	1
2020-12-30 16:36:03.044664	23	1
2020-12-30 16:36:08.059540	23	1
2020-12-30 16:36:13.074356	23	1
2020-12-30 16:36:18.089677	23	1
2020-12-30 16:36:23.104641	23	1
2020-12-30 16:36:28.119510	23	1
2020-12-30 16:36:33.134419	23	1
2020-12-30 16:36:38.149365	23	1
2020-12-30 16:36:43.160992	22	1
2020-12-30 16:36:48.175910	23	1
2020-12-30 16:36:53.190763	23	1
2020-12-30 16:36:58.205049	22	1
2020-12-30 16:37:03.219550	23	1
2020-12-30 16:37:08.233765	22	1
2020-12-30 16:37:13.248313	23	1
2020-12-30 16:37:18.263176	23	1
2020-12-30 16:37:23.282354	22	1
2020-12-30 16:37:28.298174	23	1
2020-12-30 16:37:33.310867	22	1
2020-12-30 16:37:38.325702	23	1
2020-12-30 16:37:43.340497	22	1
2020-12-30 16:37:48.355237	22	1
2020-12-30 16:37:53.370888	22	1
2020-12-30 16:37:58.385759	23	1
2020-12-30 16:38:03.400790	23	1
2020-12-30 16:38:08.415703	23	1
2020-12-30 16:38:13.430640	23	1
2020-12-30 16:38:18.445272	23	1
2020-12-30 16:38:23.459970	23	1
2020-12-30 16:38:28.474822	22	1
2020-12-30 16:38:33.489047	23	1
2020-12-30 16:38:38.503333	22	1
2020-12-30 16:38:43.518326	22	1
2020-12-30 16:38:48.533277	23	1
2020-12-30 16:38:53.548061	23	1
2020-12-30 16:38:58.562686	22	1
2020-12-30 16:39:03.575113	22	1
2020-12-30 16:39:08.587419	23	1
2020-12-30 16:39:13.602157	23	1
2020-12-30 16:39:18.617198	22	1
2020-12-30 16:39:23.633287	22	1
2020-12-30 16:39:28.648203	22	1
2020-12-30 16:39:33.660430	22	1
2020-12-30 16:39:38.673711	22	1
2020-12-30 16:39:43.688568	22	1
2020-12-30 16:39:48.703464	22	1
2020-12-30 16:39:53.718211	22	1
2020-12-30 16:39:58.733061	22	1
2020-12-30 16:40:03.745530	22	1
2020-12-30 16:40:08.758753	22	1
2020-12-30 16:40:13.772985	22	1
2020-12-30 16:40:18.787536	22	1
2020-12-30 16:40:23.802211	22	1
2020-12-30 16:40:28.817200	22	1
2020-12-30 16:40:33.836171	22	1
2020-12-30 16:40:38.855393	22	1
2020-12-30 16:40:43.870185	22	1
2020-12-30 16:40:48.885230	22	1
2020-12-30 16:40:53.899433	22	1
2020-12-30 16:40:58.913844	22	1
2020-12-30 16:41:03.928742	22	1
2020-12-30 16:41:08.943493	22	1
2020-12-30 16:41:13.958307	22	1
2020-12-30 16:41:18.973115	22	1
2020-12-30 16:41:23.988015	22	1
2020-12-30 16:41:29.002743	22	1
2020-12-30 16:41:34.017693	22	1
2020-12-30 16:41:39.032419	22	1
2020-12-30 16:41:44.047283	22	1
2020-12-30 16:41:49.062267	22	1
2020-12-30 16:41:54.077244	22	1
2020-12-30 16:41:59.091991	22	1
2020-12-30 16:42:04.108337	22	1
2020-12-30 16:42:09.123049	22	1
2020-12-30 16:42:14.137852	22	1
2020-12-30 16:42:19.151064	22	1
2020-12-30 16:42:24.165835	22	1
2020-12-30 16:42:29.180651	22	1
2020-12-30 16:42:34.195484	22	1
2020-12-30 16:42:39.210242	22	1
2020-12-30 16:42:44.225032	22	1
2020-12-30 16:42:49.239820	22	1
2020-12-30 16:42:54.254618	22	1
2020-12-30 16:42:59.269446	22	1
2020-12-30 16:43:04.284315	22	1
2020-12-30 16:43:09.299151	22	1
2020-12-30 16:43:14.313887	22	1
2020-12-30 16:43:19.328714	22	1
2020-12-30 16:43:24.343429	22	1
2020-12-30 16:43:29.358269	22	1
2020-12-30 16:43:34.373379	22	1
2020-12-30 16:43:39.389037	22	1
2020-12-30 16:43:44.403734	22	1
2020-12-30 16:43:49.418617	22	1
2020-12-30 16:43:54.433375	22	1
2020-12-30 16:43:59.448161	22	1
2020-12-30 16:44:04.463027	22	1
2020-12-30 16:44:09.477972	22	1
2020-12-30 16:44:14.490930	22	1
2020-12-30 16:44:19.505702	22	1
2020-12-30 16:44:24.520533	22	1
2020-12-30 16:44:29.535312	22	1
2020-12-30 16:44:34.550129	22	1
2020-12-30 16:44:39.564965	22	1
2020-12-30 16:44:44.581020	22	1
2020-12-30 16:44:49.595839	22	1
2020-12-30 16:44:54.610672	22	1
2020-12-30 16:44:59.625435	21	1
2020-12-30 16:45:04.640258	23	1
2020-12-30 16:45:09.655270	23	1
2020-12-30 16:45:14.670275	22	1
2020-12-30 16:45:19.685048	22	1
2020-12-30 16:45:24.699861	22	1
2020-12-30 16:45:29.714593	22	1
2020-12-30 16:45:34.729599	22	1
2020-12-30 16:45:39.744312	22	1
2020-12-30 16:45:44.759174	22	1
2020-12-30 16:45:49.774003	22	1
2020-12-30 16:45:54.788795	22	1
2020-12-30 16:45:59.803511	22	1
2020-12-30 16:46:04.817949	22	1
2020-12-30 16:46:09.832691	22	1
2020-12-30 16:46:14.847026	21	1
2020-12-30 16:46:19.861015	22	1
2020-12-30 16:46:24.875802	22	1
2020-12-30 16:46:29.890635	22	1
2020-12-30 16:46:34.905387	22	1
2020-12-30 16:46:39.920167	22	1
2020-12-30 16:46:44.937981	22	1
2020-12-30 16:46:49.955065	22	1
2020-12-30 16:46:54.977658	22	1
2020-12-30 16:46:59.997308	22	1
2020-12-30 16:47:05.021655	22	1
2020-12-30 16:47:10.042970	22	1
2020-12-30 16:47:15.057808	22	1
2020-12-30 16:47:20.072514	21	1
2020-12-30 16:47:25.089194	20	1
2020-12-30 16:47:30.102917	53	3
2020-12-30 16:47:35.117354	53	3
2020-12-30 16:47:40.132056	53	3
2020-12-30 16:47:45.146912	53	3
2020-12-30 16:47:50.161623	53	3
2020-12-30 16:47:55.176595	53	3
2020-12-30 16:48:00.189095	53	3
2020-12-30 16:48:05.202422	53	3
2020-12-30 16:48:10.217283	53	3
2020-12-30 16:48:15.230919	53	3
2020-12-30 16:48:20.245610	53	3
2020-12-30 16:48:25.260291	54	3
2020-12-30 16:48:30.272565	53	3
2020-12-30 16:48:35.285843	53	3
2020-12-30 16:48:40.300709	53	3
2020-12-30 16:48:45.315403	53	3
2020-12-30 16:48:50.330453	53	3
2020-12-30 16:48:55.361071	53	3
2020-12-30 16:49:00.371285	53	3
2020-12-30 16:49:05.384625	53	3
2020-12-30 16:49:10.399704	54	3
2020-12-30 16:49:38.076927	53	3
2020-12-30 16:49:53.244909	53	3
2020-12-30 16:49:58.257476	53	3
2020-12-30 16:50:03.270760	53	3
2020-12-30 16:50:08.284054	53	3
2020-12-30 16:50:13.297363	53	3
2020-12-30 16:50:18.310684	52	3
2020-12-30 16:50:23.323942	16828	969
2020-12-30 16:50:28.337267	51	3
2020-12-30 16:50:33.350583	44730	2576
2020-12-30 16:50:38.363818	49	3
2020-12-30 16:50:43.377195	53	3
2020-12-30 16:50:48.390562	53	3
2020-12-30 16:50:53.403781	53	3
2020-12-30 16:50:58.417108	53	3
2020-12-30 16:51:03.430511	53	3
2020-12-30 16:51:08.452465	53	3
2020-12-30 16:52:00.734024	53	3
2020-12-30 16:52:05.747380	53	3
2020-12-30 16:52:20.225669	53	3
2020-12-30 16:52:25.751509	54	3
2020-12-30 16:52:30.768160	7568	436
2020-12-30 16:52:36.319106	25662	1478
2020-12-30 16:52:41.909467	58	3
2020-12-30 16:52:47.543771	53	3
2020-12-30 16:52:52.559350	53	3
2020-12-30 16:52:57.575039	53	3
2020-12-30 16:53:02.587577	54	3
2020-12-30 16:53:07.601206	55	3
2020-12-30 16:53:12.616608	53	3
2020-12-30 16:53:17.631777	53	3
2020-12-30 16:53:22.646876	54	3
2020-12-30 16:53:27.660977	54	3
2020-12-30 16:53:32.673522	53	3
2020-12-30 16:53:37.687570	54	3
2020-12-30 16:53:42.702523	53	3
2020-12-30 16:53:47.717528	54	3
2020-12-30 16:53:52.732498	53	3
2020-12-30 16:53:57.749493	54	3
2020-12-30 16:54:02.760516	54	3
2020-12-30 16:54:07.775050	54	3
2020-12-30 16:54:12.792991	54	3
2020-12-30 16:54:17.810963	54	3
2020-12-30 16:54:22.826268	54	3
2020-12-30 16:54:27.841575	54	3
2020-12-30 16:54:32.864389	55	3
2020-12-30 16:54:37.878665	54	3
2020-12-30 16:54:42.890340	53	3
2020-12-30 16:54:47.904314	54	3
2020-12-30 16:54:52.919176	54	3
2020-12-30 16:54:57.938924	54	3
2020-12-30 16:55:02.960610	54	3
2020-12-30 16:55:07.980076	54	3
2020-12-30 16:55:13.003063	54	3
2020-12-30 16:55:18.018167	53	3
2020-12-30 16:55:23.032873	54	3
2020-12-30 16:55:28.051711	54	3
2020-12-30 16:55:33.072258	54	3
2020-12-30 16:55:38.091563	55	3
2020-12-30 16:55:43.111079	53	3
2020-12-30 16:55:48.125424	54	3
2020-12-30 16:55:53.140229	54	3
2020-12-30 16:55:58.155035	53	3
2020-12-30 16:56:03.169896	54	3
2020-12-30 16:56:08.184808	53	3
2020-12-30 16:56:13.243770	53	3
2020-12-30 16:56:18.282209	54	3
2020-12-30 16:56:23.297228	54	3
2020-12-30 16:56:28.312145	53	3
2020-12-30 16:56:33.352322	54	3
2020-12-30 16:56:38.387129	53	3
2020-12-30 16:56:43.407496	54	3
2020-12-30 16:56:48.425521	54	3
2020-12-30 16:56:53.440233	54	3
2020-12-30 16:56:58.476783	54	3
2020-12-30 16:57:03.518976	56	3
2020-12-30 16:57:08.553937	56	3
2020-12-30 16:57:13.607281	56	3
2020-12-30 16:57:18.652737	56	3
2020-12-30 16:57:23.667625	55	3
2020-12-30 16:57:28.682314	55	3
2020-12-30 16:57:33.697272	56	3
2020-12-30 16:57:38.711396	55	3
2020-12-30 16:57:43.725977	56	3
2020-12-30 16:57:48.740239	57	3
2020-12-30 16:57:53.754677	56	3
2020-12-30 16:57:58.769059	55	3
2020-12-30 16:58:03.784000	57	3
2020-12-30 16:58:08.798911	56	3
2020-12-30 16:58:13.813617	55	3
2020-12-30 16:58:18.851411	57	3
2020-12-30 16:58:23.866335	56	3
2020-12-30 16:58:28.881269	55	3
2020-12-30 16:58:33.915212	56	3
2020-12-30 16:58:38.952340	55	3
2020-12-30 16:58:44.004007	55	3
2020-12-30 16:58:49.042325	57	3
2020-12-30 16:58:54.057326	56	3
2020-12-30 16:58:59.090946	57	3
2020-12-30 16:59:04.130562	56	3
2020-12-30 16:59:09.145253	55	3
2020-12-30 16:59:14.182071	56	3
2020-12-30 16:59:19.197172	56	3
2020-12-30 16:59:24.212091	56	3
2020-12-30 16:59:29.227260	56	3
2020-12-30 16:59:34.267093	55	3
2020-12-30 16:59:39.302921	57	3
2020-12-30 16:59:44.341306	55	3
2020-12-30 16:59:49.355708	54	3
2020-12-30 16:59:54.370611	9067	522
2020-12-30 16:59:59.923302	52	3
2020-12-30 17:00:05.483445	52	3
2020-12-30 17:00:11.008127	55	3
2020-12-30 17:00:16.526359	54	3
2020-12-30 17:00:21.541908	54	3
2020-12-30 17:00:26.557540	56	3
2020-12-30 17:00:31.573330	56	3
2020-12-30 17:00:36.585639	56	3
2020-12-30 17:00:41.598980	55	3
2020-12-30 17:00:46.613972	57	3
2020-12-30 17:00:51.628738	55	3
2020-12-30 17:00:56.643531	55	3
2020-12-30 17:01:01.658392	56	3
2020-12-30 17:01:06.670514	56	3
2020-12-30 17:01:11.684200	56	3
2020-12-30 17:01:16.699124	56	3
2020-12-30 17:01:21.710984	56	3
2020-12-30 17:01:26.721071	56	3
2020-12-30 17:01:31.730962	56	3
2020-12-30 17:01:36.738496	55	3
2020-12-30 17:01:41.751084	56	3
2020-12-30 17:01:46.763847	56	3
2020-12-30 17:01:51.776834	56	3
2020-12-30 17:01:56.789550	56	3
2020-12-30 17:02:01.800709	56	3
2020-12-30 17:02:06.810170	56	3
